"""HSCIC.2.2NumerTotalCostResiAndNursing""","""HSCIC.2.2DenomTotalWeeksSupportedResiAndNursing""","""HSCIC.2.2UnitCostWeeklySpendPerPersonResiAndNursing""","""HSCIC.2.2ANumerTotalCostResiNursingLessIncome""","""HSCIC.2.2ADenomTotalWeeksSupportedResiNursingExcS256""","""HSCIC.2.2AUnitCostWeeklySpendPerPersonResiNursingExcS256""","""HSCIC.2.3NumerTotalCostNursing""","""HSCIC.2.3DenomTotalWeeksSupportedNursing""","""HSCIC.2.3UnitCostWeeklySpendPerPersonNursing""","""HSCIC.2.4NumerTotalCostResi""","""HSCIC.2.4DenomTotalWeeksSupportedResi""","""HSCIC.2.4UnitCostWeeklySpendPerPersonResi""","""HSCIC.2.5NumerTotalCostResiOwnProvision""","""HSCIC.2.5DenomTotalWeeksSupportedResiOwnProvision""","""HSCIC.2.5UnitCostWeeklySpendPerPersonResiOwnProvision""","""HSCIC.2.6NumerTotalCostResiProvidedByOthers""","""HSCIC.2.6DenomTotalWeeksSupportedResiProvidedByOthers""","""HSCIC.2.6UnitCostWeeklySpendPerPersonResiProvidedByOthers""","""HSCIC.2.26NumerTotalCostHomeCare""","""HSCIC.2.26DenomOlderPeopleReceivingHomeCare""","""HSCIC.2.26UnitCostWeeklySpendPerPersonHomeCare""","""HSCIC.2.44NumerTotalCostDayCare""","""HSCIC.2.44DenomAvgClientsPerWeekDayCare""","""HSCIC.2.44UnitCostWeeklySpendPerPersonDayCare""","""HSCIC.2.31NumerTotalCostDirectPayments""","""HSCIC.2.31DenomOlderPeopleReceivingDirectPayments""","""HSCIC.2.31UnitCostWeeklySpendPerPersonDirectPayments""","""HSCIC.2.34ANumerTotalCostDayCare""","""HSCIC.2.34ADenomAvgClientsPerWeekDayCare""","""HSCIC.2.34AUnitCostWeeklySpendPerPersonDayCare""","""HSCIC.2.35NumerTotalCostDayCareOwnProvision""","""HSCIC.2.35DenomAvgClientsPerWeekDayCareOwnProvision""","""HSCIC.2.35UnitCostWeeklySpendPerPersonDayCareOwnProvision""","""HSCIC.2.36NumerTotalCostDayCareProvidedByOthers""","""HSCIC.2.36DenomTotalCostDayCareProvidedByOthers""","""HSCIC.2.36UnitCostWeeklySpendPerPersonDayCareProvidedByOthers""","""HSCIC.2.56NumerTotalCostProvidingMeals""","""HSCIC.2.56DenomNumberReceivingMeals""","""HSCIC.2.56AvgWeeklySpendPerPersonMeals""","""HSCICMaster.HSCIC.Year""","""HSCICMaster.ONS.LA.Code""","""HSCICMaster.ONS.LA.Name""",HSCICMaster.Inflation
25474.22746,48049,530.1147483,25297.12366,48049,526.5248065,5356.193259,9976,536.9356379,20118.0342,38073,528.4394421,1506.578935,1380,1091.70132,18611.45526,36693,507.2587852,8656.546477,1150,144.5549923,1914.63566,160,231.5512501,1706.419032,150,218.7471241,1914.63566,155,235.9788451,1571.197888,115,267.4506687,343.4377715,45,153.6495117,171.1205621,50,64.49928879,2028-29,E08000006,Salford,0.0167
25902.19448,48049,539.0206761,25722.11533,48049,535.3704232,5446.177305,9976,545.9561566,20456.01717,38073,537.3172248,1531.889461,1380,1110.041903,18924.12771,36693,515.7807327,8801.976458,1150,146.9835162,1946.801539,160,235.4413111,1735.086872,150,222.4220758,1946.801539,155,239.9432897,1597.594013,115,271.94384,349.2075261,45,156.2308235,173.9953875,50,65.58287685,2029-30,E08000006,Salford,0.0168
26337.35134,48049,548.0762235,26154.24687,48049,544.3646463,5537.673084,9976,555.12822,20799.67826,38073,546.3441541,1557.625204,1380,1128.690606,19242.05306,36693,524.4458491,8949.849663,1150,149.4528393,1979.507805,160,239.3967252,1764.236331,150,226.1587667,1979.507805,155,243.974337,1624.433592,115,276.5124965,355.0742125,45,158.8555013,176.9185101,50,66.68466918,2030-31,E08000006,Salford,0.0168
26782.45258,48049,557.3387117,26596.25364,48049,553.5644089,5631.259759,9976,564.5098869,21151.19282,38073,555.5773703,1583.94907,1380,1147.765478,19567.24375,36693,533.3089839,9101.102122,1150,151.9785923,2012.961487,160,243.4425298,1794.051925,150,229.9808499,2012.961487,155,248.0975032,1651.88652,115,281.1855577,361.0749667,45,161.5401593,179.9084329,50,67.81164009,2031-32,E08000006,Salford,0.0169
27237.75428,48049,566.8134697,27048.38996,48049,562.9750038,5726.991175,9976,574.106555,21510.7631,38073,565.0221856,1610.876204,1380,1167.277491,19899.8869,36693,542.3752366,9255.820858,1150,154.5622283,2047.181832,160,247.5810528,1824.550808,150,233.8905243,2047.181832,155,252.3151608,1679.968591,115,285.9657122,367.2132411,45,164.286342,182.9668762,50,68.96443797,2032-33,E08000006,Salford,0.017
27700.7961,48049,576.4492987,27508.21259,48049,572.5455789,5824.350025,9976,583.8663665,21876.44607,38073,574.6275628,1638.2611,1380,1187.121208,20238.18497,36693,551.5956157,9413.169813,1150,157.1897862,2081.983923,160,251.7899307,1855.568172,150,237.8666632,2081.983923,155,256.6045185,1708.528057,115,290.8271293,373.4558662,45,167.0792098,186.0773131,50,70.13683341,2033-34,E08000006,Salford,0.017
28171.70963,48049,586.2489368,27975.8522,48049,582.2788537,5923.363976,9976,593.7920947,22248.34566,38073,584.3962314,1666.111538,1380,1207.302269,20582.23412,36693,560.9727411,9573.1937,1150,159.8620126,2117.37765,160,256.0703595,1887.11283,150,241.9103965,2117.37765,155,260.9667953,1737.573034,115,295.7711905,379.8046159,45,169.9195564,189.2406275,50,71.32915958,2034-35,E08000006,Salford,0.017
28650.6287,48049,596.2151687,28451.44169,48049,592.1775942,6024.061163,9976,603.8865603,22626.56753,38073,594.3309673,1694.435434,1380,1227.826407,20932.1321,36693,570.5092777,9735.937992,1150,162.5796668,2153.37307,160,260.4235556,1919.193749,150,246.0228732,2153.37307,155,265.4032309,1767.111776,115,300.7993007,386.2612944,45,172.8081889,192.4577181,50,72.54175529,2035-36,E08000006,Salford,0.017
29140.55445,48049,606.4104481,28937.96134,48049,602.3038311,6127.072609,9976,614.2130205,23013.48184,38073,604.4940268,1723.41028,1380,1248.822239,21290.07156,36693,580.2649864,9902.422532,1150,165.3597791,2190.195749,160,264.8767984,1952.011962,150,250.2298644,2190.195749,155,269.9416261,1797.329387,115,305.9429687,392.8663626,45,175.7632089,195.7487451,50,73.78221931,2036-37,E08000006,Salford,0.0171
25722,61281,419.7,25083,61281,409.3,9256,24176,382.9,16466,37105,443.8,2581,2876,897.4,13885,34229,405.7,17785,1160,294.6,3620,645,107.6,1578,395,77.2,1374,255,104,788,95,157.9,586,160,71.3,439,155,54.8,2011-12,E08000028,Sandwell,1
31004,60742,510.4,27548,60742,453.5,12932,25524,506.7,18072,35218,513.1,1024,754,1358.1,17048,34464,494.7,14810,1080,263.5,1500,230,124.3,4428,415,204.2,1500,235,123.8,624,90,134.8,876,145,117,378,100,71.3,2012-13,E08000028,Sandwell,1
26886,59668,450.6,26885,59668,450.6,10801,25698,420.3,16085,33970,473.5,860,811,1060.4,15225,33159,459.2,12088,950,244.2,1669,190,170.7,4874,480,194.5,1669,215,150.7,717,80,168.2,952,130,139.8,331,205,31.2,2013-14,E08000028,Sandwell,1
26864.4912,59668,450.23952,26863.492,59668,450.23952,10792.3592,25698,419.96376,16072.132,33970,473.1212,859.312,811,1059.55168,15212.82,33159,458.83264,12078.3296,950,244.00464,1667.6648,190,170.56344,4870.1008,480,194.3444,1667.6648,215,150.57944,716.4264,80,168.06544,951.2384,130,139.68816,330.7352,205,31.17504,2014-15,E08000028,Sandwell,-0.0008
26955.83047,59668,451.7703344,26954.82787,59668,451.7703344,10829.05322,25698,421.3916368,16126.77725,33970,474.7298121,862.2336608,811,1063.154156,15264.54359,33159,460.392671,12119.39592,950,244.8342558,1673.33486,190,171.1433557,4886.659143,480,195.005171,1673.33486,215,151.0914101,718.8622498,80,168.6368625,954.4726106,130,140.1630997,331.8596997,205,31.28103514,2015-16,E08000028,Sandwell,0.0034
27131.04337,59668,454.7068415,27130.03425,59668,454.7068415,10899.44207,25698,424.1306824,16231.6013,33970,477.8155559,867.8381796,811,1070.064658,15363.76312,33159,463.3852233,12198.17199,950,246.4256784,1684.211537,190,172.2557875,4918.422427,480,196.2727046,1684.211537,215,152.0735043,723.5348544,80,169.7330021,960.6766825,130,141.0741599,334.0167877,205,31.48436186,2016-17,E08000028,Sandwell,0.0065
27375.22276,59668,458.7992031,27374.20456,59668,458.7992031,10997.53705,25698,427.9478586,16377.68571,33970,482.1158959,875.6487232,811,1079.69524,15502.03699,33159,467.5556903,12307.95554,950,248.6435095,1699.369441,190,173.8060896,4962.688229,480,198.0391589,1699.369441,215,153.4421658,730.0466681,80,171.2605991,969.3227727,130,142.3438273,337.0229388,205,31.76772112,2017-18,E08000028,Sandwell,0.009
27673.61269,59668,463.8001144,27672.58339,59668,463.8001144,11117.4102,25698,432.6124902,16556.20249,33970,487.3709591,885.1932943,811,1091.463918,15671.00919,33159,472.6520474,12442.11226,950,251.3537238,1717.892568,190,175.700576,5016.781531,480,200.1977857,1717.892568,215,155.1146854,738.0041768,80,173.1273397,979.8883909,130,143.895375,340.6964889,205,32.11398928,2018-19,E08000028,Sandwell,0.0109
28013.99812,59668,469.5048558,28012.95617,59668,469.5048558,11254.15435,25698,437.9336239,16759.84378,33970,493.3656219,896.0811718,811,1104.888924,15863.76261,33159,478.4656676,12595.15024,950,254.4453746,1739.022646,190,177.8616931,5078.487944,480,202.6602185,1739.022646,215,157.022596,747.0816281,80,175.2568059,991.9410181,130,145.6652882,344.8870557,205,32.50899135,2019-20,E08000028,Sandwell,0.0123
28389.3857,59668,475.7962209,28388.32978,59668,475.7962209,11404.96001,25698,443.8019344,16984.42568,33970,499.9767213,908.0886595,811,1119.694436,16076.33702,33159,484.8771075,12763.92525,950,257.8549426,1762.32555,190,180.2450397,5146.539682,480,205.3758654,1762.32555,215,159.1266988,757.0925219,80,177.6052471,1005.233028,130,147.617203,349.5085422,205,32.94461183,2020-21,E08000028,Sandwell,0.0134
28795.35391,59668,482.6001069,28794.2829,59668,482.6001069,11568.05094,25698,450.1483021,17227.30297,33970,507.1263884,921.0743273,811,1135.706066,16306.22864,33159,491.8108501,12946.44938,950,261.5422683,1787.526805,190,182.8225438,5220.135199,480,208.3127403,1787.526805,215,161.4022106,767.918945,80,180.1450022,1019.60786,130,149.728129,354.5065144,205,33.41571978,2021-22,E08000028,Sandwell,0.0143
29224.40469,59668,489.7908485,29223.31771,59668,489.7908485,11740.4149,25698,456.8555118,17483.98979,33970,514.6825716,934.7983348,811,1152.628086,16549.19145,33159,499.1388318,13139.35148,950,265.4392481,1814.160954,190,185.5465997,5297.915214,480,211.4166001,1814.160954,215,163.8071036,779.3609373,80,182.8291627,1034.800017,130,151.9590781,359.7886614,205,33.91361401,2022-23,E08000028,Sandwell,0.0149
29674.46052,59668,497.3336275,29673.3568,59668,497.3336275,11921.21729,25698,463.8910867,17753.24323,33970,522.6086832,949.1942292,811,1170.378559,16804.049,33159,506.8255698,13341.69749,950,269.5270125,1842.099033,190,188.4040174,5379.503108,480,214.6724158,1842.099033,215,166.329733,791.3630957,80,185.6447318,1050.735937,130,154.299248,365.3294068,205,34.43588366,2023-24,E08000028,Sandwell,0.0154
30143.31699,59668,505.1914988,30142.19584,59668,505.1914988,12109.57252,25698,471.2205658,18033.74447,33970,530.8659004,964.191498,811,1188.87054,17069.55297,33159,514.8334138,13552.49631,950,273.7855393,1871.204198,190,191.3808008,5464.499257,480,218.06424,1871.204198,215,168.9577427,803.8666326,80,188.5779186,1067.337565,130,156.7371761,371.1016114,205,34.97997063,2024-25,E08000028,Sandwell,0.0158
30628.6244,59668,513.325082,30627.48519,59668,513.325082,12304.53664,25698,478.8072169,18324.08776,33970,539.4128413,979.7149811,811,1208.011356,17344.37278,33159,523.1222318,13770.6915,950,278.1934865,1901.330585,190,194.4620317,5552.477695,480,221.5750742,1901.330585,215,171.6779624,816.8088854,80,191.6140231,1084.5217,130,159.2606446,377.0763474,205,35.54314815,2025-26,E08000028,Sandwell,0.0161
31130.93384,59668,521.7436133,31129.77595,59668,521.7436133,12506.33104,25698,486.6596553,18624.6028,33970,548.2592119,995.7823068,811,1227.822742,17628.82049,33159,531.7014364,13996.53084,950,282.7558597,1932.512407,190,197.651209,5643.53833,480,225.2089054,1932.512407,215,174.493481,830.2045511,80,194.756493,1102.307856,130,161.8725192,383.2603995,205,36.12605578,2026-27,E08000028,Sandwell,0.0164
31644.59425,59668,530.3523829,31643.41726,59668,530.3523829,12712.6855,25698,494.6895396,18931.90874,33970,557.3054889,1012.212715,811,1248.081817,17919.69603,33159,540.4745101,14227.4736,950,287.4213314,1964.398862,190,200.912454,5736.656712,480,228.9248524,1964.398862,215,177.3726234,843.9029262,80,197.9699752,1120.495936,130,164.5434157,389.5841961,205,36.7221357,2027-28,E08000028,Sandwell,0.0165
32173.05897,59668,539.2092677,32171.86232,59668,539.2092677,12924.98735,25698,502.9508549,19248.07162,33970,566.6124906,1029.116667,811,1268.924784,18218.95495,33159,549.5004344,14465.07241,950,292.2212676,1997.204323,190,204.267692,5832.458879,480,232.7478974,1997.204323,215,180.3347462,857.9961051,80,201.2760737,1139.208218,130,167.2912908,396.0902521,205,37.33539537,2028-29,E08000028,Sandwell,0.0167
32713.56636,59668,548.2679834,32712.34961,59668,548.2679834,13142.12714,25698,511.4004293,19571.43922,33970,576.1315805,1046.405827,811,1290.24272,18525.03339,33159,558.7320417,14708.08563,950,297.1305849,2030.757355,190,207.6993892,5930.444188,480,236.6580621,2030.757355,215,183.36437,872.4104397,80,204.6575118,1158.346916,130,170.1017845,402.7445684,205,37.96263001,2029-30,E08000028,Sandwell,0.0168
33263.15428,59668,557.4788855,33261.91708,59668,557.4788855,13362.91488,25698,519.9919565,19900.2394,33970,585.810591,1063.985445,811,1311.918798,18836.25396,33159,568.11874,14955.18147,950,302.1223787,2064.874079,190,211.1887389,6030.075651,480,240.6339175,2064.874079,215,186.4448914,887.0669351,80,208.095758,1177.807144,130,172.9594945,409.5106771,205,38.60040219,2030-31,E08000028,Sandwell,0.0168
33825.30158,59668,566.9002787,33824.04348,59668,566.9002787,13588.74814,25698,528.7798206,20236.55345,33970,595.71079,1081.966799,811,1334.090225,19154.58665,33159,577.7199467,15207.92403,950,307.2282469,2099.770451,190,214.7578286,6131.983929,480,244.7006307,2099.770451,215,189.59581,902.0583663,80,211.6125763,1197.712085,130,175.8825099,416.4314076,205,39.25274899,2031-32,E08000028,Sandwell,0.0169
34400.33171,59668,576.5375835,34399.05222,59668,576.5375835,13819.75685,25698,537.7690775,20580.57486,33970,605.8378734,1100.360235,811,1356.769759,19480.21462,33159,587.5411858,15466.45874,950,312.4511271,2135.466549,190,218.4087117,6236.227656,480,248.8605415,2135.466549,215,192.8189388,917.3933585,80,215.2099901,1218.07319,130,178.8725126,423.5107415,205,39.92004572,2032-33,E08000028,Sandwell,0.017
34985.13735,59668,586.3387224,34983.83611,59668,586.3387224,14054.69272,25698,546.9111518,20930.44463,33970,616.1371173,1119.066359,811,1379.834845,19811.37827,33159,597.529386,15729.38854,950,317.7627963,2171.76948,190,222.1216598,6342.243526,480,253.0911707,2171.76948,215,196.0968608,932.9890456,80,218.8685599,1238.780434,130,181.9133453,430.7104241,205,40.5986865,2033-34,E08000028,Sandwell,0.017
35579.88468,59668,596.3064806,35578.56132,59668,596.3064806,14293.6225,25698,556.2086414,21286.26219,33970,626.6114483,1138.090487,811,1403.292037,20148.1717,33159,607.6873855,15996.78814,950,323.1647638,2208.689561,190,225.897728,6450.061666,480,257.3937206,2208.689561,215,199.4305074,948.8498594,80,222.5893254,1259.839702,130,185.0058722,438.0325013,205,41.28886417,2034-35,E08000028,Sandwell,0.017
36184.74272,59668,606.4436908,36183.39687,59668,606.4436908,14536.61408,25698,565.6641883,21648.12864,33970,637.2638429,1157.438025,811,1427.148002,20490.69062,33159,618.0180711,16268.73354,950,328.6585648,2246.237284,190,229.7379894,6559.712714,480,261.7694138,2246.237284,215,202.820826,964.980307,80,226.373344,1281.256977,130,188.150972,445.4790538,205,41.99077486,2035-36,E08000028,Sandwell,0.017
36803.50182,59668,616.8138779,36802.13295,59668,616.8138779,14785.19018,25698,575.3370459,22018.31164,33970,648.1610546,1177.230215,811,1451.552233,20841.08143,33159,628.5861801,16546.92889,950,334.2786263,2284.647941,190,233.666509,6671.883802,480,266.2456708,2284.647941,215,206.2890621,981.4814702,80,230.2443282,1303.166471,130,191.3683536,453.0967457,205,42.70881711,2036-37,E08000028,Sandwell,0.0171
34424,75574,455.5,32294,75574,427.3,12218,26722,457.2,22206,48852,454.6,0,0,NA,22206,48852,454.6,10054,1070,180.9,7827,720,208.8,2685,295,176.2,3781,445,163.8,0,0,NA,3781,445,163.8,640,365,33.9,2011-12,E08000014,Sefton,1
35828,79662,449.8,34640,79662,434.8,12953,27598,469.3,22875,52064,439.4,0,0,NA,22875,52064,439.4,8228,1040,152.1,3633,420,166.7,3573,405,169.2,3633,390,180,0,0,NA,3633,390,180,619,315,37.6,2012-13,E08000014,Sefton,1
39184,83267,470.6,38003,83267,456.4,13409,27054,495.7,25775,56213,458.5,0,0,NA,25775,56213,458.5,7935,995,153.5,3411,315,207.6,3028,345,168.8,3411,340,192.4,0,0,NA,3411,340,192.4,171,0,NA,2013-14,E08000014,Sefton,1
39152.6528,83267,470.22352,37972.5976,83267,456.03488,13398.2728,27054,495.30344,25754.38,56213,458.1332,0,0,NA,25754.38,56213,458.1332,7928.652,995,153.3772,3408.2712,315,207.43392,3025.5776,345,168.66496,3408.2712,340,192.24608,0,0,NA,3408.2712,340,192.24608,170.8632,0,NA,2014-15,E08000014,Sefton,-0.0008
39285.77182,83267,471.82228,38101.70443,83267,457.5853986,13443.82693,27054,496.9874717,25841.94489,56213,459.6908529,0,0,NA,25841.94489,56213,459.6908529,7955.609417,995,153.8986825,3419.859322,315,208.1391953,3035.864564,345,169.2384209,3419.859322,340,192.8997167,0,0,NA,3419.859322,340,192.8997167,171.4441349,0,NA,2015-16,E08000014,Sefton,0.0034
39541.12934,83267,474.8891248,38349.36551,83267,460.5597037,13531.2118,27054,500.2178903,26009.91753,56213,462.6788434,0,0,NA,26009.91753,56213,462.6788434,8007.320878,995,154.8990239,3442.088408,315,209.4921001,3055.597684,345,170.3384706,3442.088408,340,194.1535648,0,0,NA,3442.088408,340,194.1535648,172.5585218,0,NA,2016-17,E08000014,Sefton,0.0065
39896.9995,83267,479.1631269,38694.5098,83267,464.704741,13652.99271,27054,504.7198513,26244.00679,56213,466.842953,0,0,NA,26244.00679,56213,466.842953,8079.386766,995,156.2931151,3473.067203,315,211.377529,3083.098063,345,171.8715168,3473.067203,340,195.9009469,0,0,NA,3473.067203,340,195.9009469,174.1115485,0,NA,2017-18,E08000014,Sefton,0.009
40331.87679,83267,484.386005,39116.27996,83267,469.7700227,13801.81033,27054,510.2212977,26530.06647,56213,471.9315412,0,0,NA,26530.06647,56213,471.9315412,8167.452082,995,157.9967101,3510.923636,315,213.6815441,3116.703832,345,173.7449164,3510.923636,340,198.0362672,0,0,NA,3510.923636,340,198.0362672,176.0093643,0,NA,2018-19,E08000014,Sefton,0.0109
40827.95888,83267,490.3439529,39597.4102,83267,475.548194,13971.5726,27054,516.4970196,26856.38628,56213,477.7362992,0,0,NA,26856.38628,56213,477.7362992,8267.911742,995,159.9400696,3554.107997,315,216.3098271,3155.039289,345,175.8819788,3554.107997,340,200.4721133,0,0,NA,3554.107997,340,200.4721133,178.1742795,0,NA,2019-20,E08000014,Sefton,0.0123
41375.05353,83267,496.9145618,40128.0155,83267,481.9205398,14158.79167,27054,523.4180797,27216.26186,56213,484.1379656,0,0,NA,27216.26186,56213,484.1379656,8378.70176,995,162.0832666,3601.733044,315,219.2083787,3197.316815,345,178.2387974,3601.733044,340,203.1584396,0,0,NA,3601.733044,340,203.1584396,180.5618149,0,NA,2020-21,E08000014,Sefton,0.0134
41966.71679,83267,504.0204401,40701.84612,83267,488.8120035,14361.26239,27054,530.9029582,27605.4544,56213,491.0611385,0,0,NA,27605.4544,56213,491.0611385,8498.517195,995,164.4010573,3653.237826,315,222.3430586,3243.038446,345,180.7876122,3653.237826,340,206.0636053,0,0,NA,3653.237826,340,206.0636053,183.1438488,0,NA,2021-22,E08000014,Sefton,0.0143
42592.02087,83267,511.5303446,41308.30363,83267,496.0953023,14575.2452,27054,538.8134123,28016.77567,56213,498.3779494,0,0,NA,28016.77567,56213,498.3779494,8625.145101,995,166.850633,3707.67107,315,225.6559701,3291.359718,345,183.4813476,3707.67107,340,209.133953,0,0,NA,3707.67107,340,209.133953,185.8726922,0,NA,2022-23,E08000014,Sefton,0.0149
43247.938,83267,519.4079119,41944.4515,83267,503.73517,14799.70398,27054,547.1111388,28448.23402,56213,506.0529699,0,0,NA,28448.23402,56213,506.0529699,8757.972336,995,169.4201328,3764.769204,315,229.1310721,3342.046658,345,186.3069603,3764.769204,340,212.3546159,0,0,NA,3764.769204,340,212.3546159,188.7351316,0,NA,2023-24,E08000014,Sefton,0.0154
43931.25542,83267,527.6145569,42607.17384,83267,511.6941857,15033.5393,27054,555.7554948,28897.71612,56213,514.0486068,0,0,NA,28897.71612,56213,514.0486068,8896.348298,995,172.0969709,3824.252558,315,232.751343,3394.850995,345,189.2506103,3824.252558,340,215.7098189,0,0,NA,3824.252558,340,215.7098189,191.7171467,0,NA,2024-25,E08000014,Sefton,0.0158
44638.54863,83267,536.1091513,43293.14933,83267,519.9324621,15275.57928,27054,564.7031583,29362.96935,56213,522.3247894,0,0,NA,29362.96935,56213,522.3247894,9039.579506,995,174.8677321,3885.823024,315,236.4986396,3449.508096,345,192.2975451,3885.823024,340,219.1827469,0,0,NA,3885.823024,340,219.1827469,194.8037928,0,NA,2025-26,E08000014,Sefton,0.0161
45370.62083,83267,544.9013414,44003.15698,83267,528.4593545,15526.09878,27054,573.9642901,29844.52204,56213,530.8909159,0,0,NA,29844.52204,56213,530.8909159,9187.82861,995,177.7355629,3949.550522,315,240.3772173,3506.080029,345,195.4512249,3949.550522,340,222.777344,0,0,NA,3949.550522,340,222.777344,197.998575,0,NA,2026-27,E08000014,Sefton,0.0164
46119.23607,83267,553.8922135,44729.20907,83267,537.1789338,15782.27941,27054,583.4347009,30336.95666,56213,539.650616,0,0,NA,30336.95666,56213,539.650616,9339.427782,995,180.6681997,4014.718105,315,244.3434414,3563.93035,345,198.6761701,4014.718105,340,226.4531702,0,0,NA,4014.718105,340,226.4531702,201.2655514,0,NA,2027-28,E08000014,Sefton,0.0165
46889.42731,83267,563.1422135,45476.18687,83267,546.149822,16045.84348,27054,593.1780604,30843.58383,56213,548.6627813,0,0,NA,30843.58383,56213,548.6627813,9495.396226,995,183.6853586,4081.763898,315,248.4239769,3623.447986,345,201.9940621,4081.763898,340,230.2349381,0,0,NA,4081.763898,340,230.2349381,204.6266862,0,NA,2028-29,E08000014,Sefton,0.0167
47677.16969,83267,572.6030027,46240.1868,83267,555.325139,16315.41365,27054,603.1434518,31361.75604,56213,557.880316,0,0,NA,31361.75604,56213,557.880316,9654.918883,995,186.7712726,4150.337531,315,252.5974997,3684.321913,345,205.3875624,4150.337531,340,234.1028851,0,0,NA,4150.337531,340,234.1028851,208.0644145,0,NA,2029-30,E08000014,Sefton,0.0168
48478.14614,83267,582.2227331,47017.02194,83267,564.6546013,16589.5126,27054,613.2762618,31888.63354,56213,567.2527053,0,0,NA,31888.63354,56213,567.2527053,9817.12152,995,189.90903,4220.063202,315,256.8411377,3746.218521,345,208.8380734,4220.063202,340,238.0358135,0,0,NA,4220.063202,340,238.0358135,211.5598966,0,NA,2030-31,E08000014,Sefton,0.0168
49297.42681,83267,592.0622973,47811.60961,83267,574.1972641,16869.87536,27054,623.6406306,32427.55145,56213,576.8392761,0,0,NA,32427.55145,56213,576.8392761,9983.030873,995,193.1184926,4291.38227,315,261.1817529,3809.529614,345,212.3674369,4291.38227,340,242.0586188,0,0,NA,4291.38227,340,242.0586188,215.1352589,0,NA,2031-32,E08000014,Sefton,0.0169
50135.48307,83267,602.1273564,48624.40698,83267,583.9586176,17156.66324,27054,634.2425213,32978.81983,56213,586.6455437,0,0,NA,32978.81983,56213,586.6455437,10152.7424,995,196.401507,4364.335768,315,265.6218427,3874.291617,345,215.9776833,4364.335768,340,246.1736153,0,0,NA,4364.335768,340,246.1736153,218.7925583,0,NA,2032-33,E08000014,Sefton,0.017
50987.78628,83267,612.3635214,49451.0219,83267,593.8859141,17448.32652,27054,645.0246442,33539.45976,56213,596.618518,0,0,NA,33539.45976,56213,596.618518,10325.33902,995,199.7403326,4438.529476,315,270.137414,3940.154575,345,219.6493039,4438.529476,340,250.3585668,0,0,NA,4438.529476,340,250.3585668,222.5120318,0,NA,2033-34,E08000014,Sefton,0.017
51854.57865,83267,622.7737013,50291.68927,83267,603.9819746,17744.94807,27054,655.9900632,34109.63058,56213,606.7610328,0,0,NA,34109.63058,56213,606.7610328,10500.86978,995,203.1359183,4513.984477,315,274.7297501,4007.137202,345,223.3833421,4513.984477,340,254.6146624,0,0,NA,4513.984477,340,254.6146624,226.2947363,0,NA,2034-35,E08000014,Sefton,0.017
